#XList	YList	IList
-32.000000	11.000000	-0.080667
-31.000000	11.000000	-0.055625
-30.000000	11.000000	-0.279556
-29.000000	11.000000	-0.413222
-28.000000	11.000000	-0.384000
-27.000000	11.000000	-0.593778
-26.000000	11.000000	-0.410556
-25.000000	11.000000	0.019500
-24.000000	11.000000	-0.179667
-23.000000	11.000000	-0.565111
-22.000000	11.000000	-0.965750
-21.000000	11.000000	-0.911444
-20.000000	11.000000	-1.001667
-19.000000	11.000000	-0.924875
-18.000000	11.000000	-0.940000
-17.000000	11.000000	-1.169222
-16.000000	11.000000	-1.338875
-15.000000	11.000000	-0.839444
-14.000000	11.000000	-0.163333
-13.000000	11.000000	0.181750
-12.000000	11.000000	0.524333
-11.000000	11.000000	0.465333
-10.000000	11.000000	-0.224375
-9.000000	11.000000	-0.546889
-8.000000	11.000000	-0.276111
-7.000000	11.000000	-0.201375
-6.000000	11.000000	-0.056333
-5.000000	11.000000	-0.180667
-4.000000	11.000000	-0.198375
-3.000000	11.000000	-0.192778
-2.000000	11.000000	-0.268222
-1.000000	11.000000	-0.254333
0.000000	11.000000	0.291000
1.000000	11.000000	-0.059111
2.000000	11.000000	-0.024333
3.000000	11.000000	0.203125
4.000000	11.000000	0.401000
5.000000	11.000000	0.683222
6.000000	11.000000	0.951125
7.000000	11.000000	0.256778
8.000000	11.000000	0.146375
9.000000	11.000000	-0.420000
10.000000	11.000000	-0.526667
11.000000	11.000000	-0.113250
12.000000	11.000000	-0.248222
13.000000	11.000000	-0.098222
14.000000	11.000000	0.343875
15.000000	11.000000	0.743000
16.000000	11.000000	0.949778
17.000000	11.000000	0.578250
18.000000	11.000000	0.316889
19.000000	11.000000	0.305556
20.000000	11.000000	0.293000
21.000000	11.000000	0.040000
22.000000	11.000000	0.736000
23.000000	11.000000	2.060375
24.000000	11.000000	3.201333
25.000000	11.000000	5.449555
26.000000	11.000000	6.141714
27.000000	11.000000	5.782500
28.000000	11.000000	4.793000
29.000000	11.000000	2.093778
30.000000	11.000000	0.111250
31.000000	11.000000	-0.244000
32.000000	11.000000	0.072111
33.000000	11.000000	-0.756000
34.000000	11.000000	-1.132889
35.000000	11.000000	-1.358667
-35.000000	12.000000	0.690734
-34.000000	12.000000	0.485429
-33.000000	12.000000	0.095750
-32.000000	12.000000	-0.154556
-31.000000	12.000000	-0.159375
-30.000000	12.000000	-0.110333
-29.000000	12.000000	-0.528667
-28.000000	12.000000	-0.732375
-27.000000	12.000000	-0.437778
-26.000000	12.000000	-0.626778
-25.000000	12.000000	-0.500875
-24.000000	12.000000	-0.668444
-23.000000	12.000000	-0.990333
-22.000000	12.000000	-1.352625
-21.000000	12.000000	-1.349778
-20.000000	12.000000	-1.228444
-19.000000	12.000000	-1.141625
-18.000000	12.000000	-1.121444
-17.000000	12.000000	-1.000875
-16.000000	12.000000	-0.750778
-15.000000	12.000000	-0.305750
-14.000000	12.000000	0.071222
-13.000000	12.000000	0.021667
-12.000000	12.000000	0.297750
-11.000000	12.000000	0.388111
-10.000000	12.000000	0.008667
-9.000000	12.000000	-0.326000
-8.000000	12.000000	-0.262778
-7.000000	12.000000	-0.023333
-6.000000	12.000000	0.077125
-5.000000	12.000000	-0.027778
-4.000000	12.000000	-0.452333
-3.000000	12.000000	-0.509875
-2.000000	12.000000	-0.513889
-1.000000	12.000000	0.294222
0.000000	12.000000	0.599750
1.000000	12.000000	-0.103222
2.000000	12.000000	-0.061375
3.000000	12.000000	0.125111
4.000000	12.000000	-0.551222
5.000000	12.000000	-0.493250
6.000000	12.000000	0.092000
7.000000	12.000000	0.761333
8.000000	12.000000	0.772333
9.000000	12.000000	0.133875
10.000000	12.000000	0.191889
11.000000	12.000000	0.121667
12.000000	12.000000	-0.107250
13.000000	12.000000	-0.260333
14.000000	12.000000	0.007875
15.000000	12.000000	0.162222
16.000000	12.000000	0.226556
17.000000	12.000000	-0.027375
18.000000	12.000000	-0.249111
19.000000	12.000000	-0.038111
20.000000	12.000000	0.020500
21.000000	12.000000	0.422667
22.000000	12.000000	1.501889
23.000000	12.000000	2.766500
24.000000	12.000000	5.080667
25.000000	12.000000	4.587000
26.000000	12.000000	5.103000
27.000000	12.000000	5.276000
28.000000	12.000000	2.616125
29.000000	12.000000	0.404556
30.000000	12.000000	-0.198889
31.000000	12.000000	0.011750
32.000000	12.000000	0.565111
33.000000	12.000000	0.211000
34.000000	12.000000	-1.028375
35.000000	12.000000	-1.432333
-35.000000	13.000000	-0.671532
-34.000000	13.000000	-0.892625
-33.000000	13.000000	-0.287250
-32.000000	13.000000	-0.146667
-31.000000	13.000000	-0.185500
-30.000000	13.000000	-0.333222
-29.000000	13.000000	-0.528778
-28.000000	13.000000	-0.665875
-27.000000	13.000000	-0.738667
-26.000000	13.000000	-0.554778
-25.000000	13.000000	-0.239125
-24.000000	13.000000	-0.455000
-23.000000	13.000000	-0.518500
-22.000000	13.000000	-0.569333
-21.000000	13.000000	-0.968778
-20.000000	13.000000	-1.186500
-19.000000	13.000000	-1.253333
-18.000000	13.000000	-0.776889
-17.000000	13.000000	-0.596750
-16.000000	13.000000	-0.152778
-15.000000	13.000000	0.317000
-14.000000	13.000000	0.266375
-13.000000	13.000000	0.035556
-12.000000	13.000000	-0.023444
-11.000000	13.000000	-0.408250
-10.000000	13.000000	-0.848222
-9.000000	13.000000	-1.286125
-8.000000	13.000000	-1.151222
-7.000000	13.000000	-0.407222
-6.000000	13.000000	-0.032000
-5.000000	13.000000	-0.177111
-4.000000	13.000000	-0.315889
-3.000000	13.000000	0.046889
-2.000000	13.000000	0.468000
-1.000000	13.000000	0.531250
0.000000	13.000000	0.190111
1.000000	13.000000	-0.280333
2.000000	13.000000	-0.803750
3.000000	13.000000	-1.074556
4.000000	13.000000	-0.708444
5.000000	13.000000	-0.467750
6.000000	13.000000	-0.536556
7.000000	13.000000	0.257889
8.000000	13.000000	0.269500
9.000000	13.000000	0.722750
10.000000	13.000000	0.793333
11.000000	13.000000	0.331556
12.000000	13.000000	0.205125
13.000000	13.000000	0.548556
14.000000	13.000000	0.354889
15.000000	13.000000	0.560500
16.000000	13.000000	0.665000
17.000000	13.000000	0.598000
18.000000	13.000000	0.177750
19.000000	13.000000	0.307750
20.000000	13.000000	0.769222
21.000000	13.000000	1.878444
22.000000	13.000000	2.441250
23.000000	13.000000	2.243125
24.000000	13.000000	4.426143
25.000000	13.000000	5.934400
26.000000	13.000000	4.617000
27.000000	13.000000	2.077000
28.000000	13.000000	0.230889
29.000000	13.000000	-0.009667
30.000000	13.000000	-0.065111
31.000000	13.000000	0.170000
32.000000	13.000000	-0.671889
33.000000	13.000000	-0.869250
34.000000	13.000000	-1.248444
35.000000	13.000000	-1.655445
-35.000000	14.000000	0.253202
-34.000000	14.000000	-0.154143
-33.000000	14.000000	-0.867250
-32.000000	14.000000	-1.059000
-31.000000	14.000000	-0.553778
-30.000000	14.000000	-0.305750
-29.000000	14.000000	-0.424333
-28.000000	14.000000	-0.335889
-27.000000	14.000000	-0.030375
-26.000000	14.000000	-0.188333
-25.000000	14.000000	-0.380222
-24.000000	14.000000	-0.397500
-23.000000	14.000000	-0.474889
-22.000000	14.000000	-0.467111
-21.000000	14.000000	-0.173875
-20.000000	14.000000	0.249111
-19.000000	14.000000	-0.145778
-18.000000	14.000000	-0.079875
-17.000000	14.000000	-0.315889
-16.000000	14.000000	-0.743250
-15.000000	14.000000	-1.120778
-14.000000	14.000000	-0.820333
-13.000000	14.000000	-0.677625
-12.000000	14.000000	-0.814333
-11.000000	14.000000	-1.496444
-10.000000	14.000000	-1.337750
-9.000000	14.000000	-0.960889
-8.000000	14.000000	-0.396667
-7.000000	14.000000	-0.195375
-6.000000	14.000000	0.002556
-5.000000	14.000000	0.257667
-4.000000	14.000000	0.303875
-3.000000	14.000000	0.404556
-2.000000	14.000000	0.173667
-1.000000	14.000000	-0.552750
0.000000	14.000000	-0.677889
1.000000	14.000000	-0.296889
2.000000	14.000000	0.001000
3.000000	14.000000	-0.200556
4.000000	14.000000	-0.285556
5.000000	14.000000	0.116375
6.000000	14.000000	0.279556
7.000000	14.000000	-0.132833
8.000000	14.000000	-0.201333
9.000000	14.000000	-0.278375
10.000000	14.000000	-0.340222
11.000000	14.000000	-0.300333
12.000000	14.000000	0.106375
13.000000	14.000000	0.281222
14.000000	14.000000	0.652889
15.000000	14.000000	0.634750
16.000000	14.000000	0.400111
17.000000	14.000000	0.362250
18.000000	14.000000	0.519375
19.000000	14.000000	1.473750
20.000000	14.000000	2.250000
21.000000	14.000000	3.457444
22.000000	14.000000	4.137286
23.000000	14.000000	2.278200
24.000000	14.000000	1.656000
25.000000	14.000000	1.046857
26.000000	14.000000	0.116222
27.000000	14.000000	-0.507778
28.000000	14.000000	-0.039125
29.000000	14.000000	0.287333
30.000000	14.000000	0.893333
31.000000	14.000000	-0.503000
32.000000	14.000000	-0.865333
33.000000	14.000000	-1.256750
34.000000	14.000000	-1.526000
35.000000	14.000000	-0.823778
-35.000000	15.000000	0.012649
-34.000000	15.000000	-0.069143
-33.000000	15.000000	0.094625
-32.000000	15.000000	0.097111
-31.000000	15.000000	-0.482667
-30.000000	15.000000	-0.776375
-29.000000	15.000000	-0.474111
-28.000000	15.000000	-0.463556
-27.000000	15.000000	-0.398250
-26.000000	15.000000	-0.842000
-25.000000	15.000000	-0.747000
-24.000000	15.000000	-0.742222
-23.000000	15.000000	-0.720556
-22.000000	15.000000	-0.572375
-21.000000	15.000000	0.051333
-20.000000	15.000000	-0.078222
-19.000000	15.000000	-0.310375
-18.000000	15.000000	-0.175333
-17.000000	15.000000	-0.312444
-16.000000	15.000000	-0.279250
-15.000000	15.000000	-0.199778
-14.000000	15.000000	-0.862889
-13.000000	15.000000	-0.977625
-12.000000	15.000000	-0.866333
-11.000000	15.000000	-0.645000
-10.000000	15.000000	-0.484375
-9.000000	15.000000	-0.419222
-8.000000	15.000000	-0.681778
-7.000000	15.000000	-0.702125
-6.000000	15.000000	-0.670222
-5.000000	15.000000	-0.467778
-4.000000	15.000000	-0.196111
-3.000000	15.000000	-0.044875
-2.000000	15.000000	0.009556
-1.000000	15.000000	-0.409889
0.000000	15.000000	-0.335125
1.000000	15.000000	0.139667
2.000000	15.000000	0.349667
3.000000	15.000000	0.495125
4.000000	15.000000	0.106667
5.000000	15.000000	-0.280444
6.000000	15.000000	-0.739125
7.000000	15.000000	-0.362111
8.000000	15.000000	0.058333
9.000000	15.000000	0.499000
10.000000	15.000000	0.968000
11.000000	15.000000	1.034250
12.000000	15.000000	0.679667
13.000000	15.000000	0.450125
14.000000	15.000000	0.317667
15.000000	15.000000	0.164111
16.000000	15.000000	0.308500
17.000000	15.000000	0.948667
18.000000	15.000000	1.572111
19.000000	15.000000	2.275500
20.000000	15.000000	2.367222
21.000000	15.000000	2.946500
22.000000	15.000000	1.937571
23.000000	15.000000	1.430000
24.000000	15.000000	0.864000
25.000000	15.000000	-0.120778
26.000000	15.000000	-0.764778
27.000000	15.000000	-0.644111
28.000000	15.000000	-0.536000
29.000000	15.000000	-0.585000
30.000000	15.000000	-0.947250
31.000000	15.000000	-0.993222
32.000000	15.000000	-1.603333
33.000000	15.000000	-1.452250
34.000000	15.000000	-0.779556
35.000000	15.000000	-0.248333
-35.000000	16.000000	-1.729611
-34.000000	16.000000	-1.595167
-33.000000	16.000000	-0.773556
-32.000000	16.000000	-0.079778
-31.000000	16.000000	0.170875
-30.000000	16.000000	0.349778
-29.000000	16.000000	-0.040125
-28.000000	16.000000	-0.249222
-27.000000	16.000000	-0.431333
-26.000000	16.000000	-0.926333
-25.000000	16.000000	-1.169125
-24.000000	16.000000	-0.710889
-23.000000	16.000000	-0.243250
-22.000000	16.000000	0.336667
-21.000000	16.000000	-0.041667
-20.000000	16.000000	-0.455000
-19.000000	16.000000	-0.868889
-18.000000	16.000000	-1.135222
-17.000000	16.000000	-1.494125
-16.000000	16.000000	-1.707444
-15.000000	16.000000	-1.681333
-14.000000	16.000000	-1.910000
-13.000000	16.000000	-1.671889
-12.000000	16.000000	-1.085111
-11.000000	16.000000	-0.441500
-10.000000	16.000000	-0.112778
-9.000000	16.000000	-0.272556
-8.000000	16.000000	-0.063250
-7.000000	16.000000	0.288222
-6.000000	16.000000	0.199250
-5.000000	16.000000	0.368778
-4.000000	16.000000	0.317667
-3.000000	16.000000	0.135444
-2.000000	16.000000	0.169125
-1.000000	16.000000	0.204111
0.000000	16.000000	-0.172000
1.000000	16.000000	-0.810778
2.000000	16.000000	-0.440222
3.000000	16.000000	0.301750
4.000000	16.000000	0.359333
5.000000	16.000000	-0.212556
6.000000	16.000000	-0.089000
7.000000	16.000000	0.168444
8.000000	16.000000	-0.329000
9.000000	16.000000	-0.286125
10.000000	16.000000	0.064222
11.000000	16.000000	0.521667
12.000000	16.000000	0.657250
13.000000	16.000000	0.807111
14.000000	16.000000	0.736111
15.000000	16.000000	0.660250
16.000000	16.000000	1.136333
17.000000	16.000000	1.455125
18.000000	16.000000	1.973333
19.000000	16.000000	2.455889
20.000000	16.000000	3.137625
21.000000	16.000000	4.099222
22.000000	16.000000	5.499222
23.000000	16.000000	3.774500
24.000000	16.000000	1.245778
25.000000	16.000000	-0.254333
26.000000	16.000000	-0.254875
27.000000	16.000000	-0.388778
28.000000	16.000000	0.937556
29.000000	16.000000	-0.170875
30.000000	16.000000	-1.326444
31.000000	16.000000	-1.667667
32.000000	16.000000	-1.308500
33.000000	16.000000	-0.716111
34.000000	16.000000	-0.206556
35.000000	16.000000	0.154250
-35.000000	17.000000	-0.566521
-34.000000	17.000000	-0.512286
-33.000000	17.000000	-0.483333
-32.000000	17.000000	-1.169875
-31.000000	17.000000	-0.884556
-30.000000	17.000000	-0.164125
-29.000000	17.000000	-0.358333
-28.000000	17.000000	-1.000667
-27.000000	17.000000	-0.937500
-26.000000	17.000000	-0.549556
-25.000000	17.000000	-0.616375
-24.000000	17.000000	-0.480778
-23.000000	17.000000	-0.132222
-22.000000	17.000000	-0.163333
-21.000000	17.000000	-0.263625
-20.000000	17.000000	-0.814333
-19.000000	17.000000	-0.885750
-18.000000	17.000000	-1.169222
-17.000000	17.000000	-1.433222
-16.000000	17.000000	-1.799444
-15.000000	17.000000	-1.372444
-14.000000	17.000000	-0.960000
-13.000000	17.000000	-1.297667
-12.000000	17.000000	-1.555625
-11.000000	17.000000	-1.370667
-10.000000	17.000000	-0.658111
-9.000000	17.000000	-0.343750
-8.000000	17.000000	0.093000
-7.000000	17.000000	0.210000
-6.000000	17.000000	-0.021250
-5.000000	17.000000	-0.053000
-4.000000	17.000000	0.006000
-3.000000	17.000000	-0.212000
-2.000000	17.000000	-0.005111
-1.000000	17.000000	0.172778
0.000000	17.000000	0.327125
1.000000	17.000000	-0.196222
2.000000	17.000000	-0.194444
3.000000	17.000000	-0.424875
4.000000	17.000000	-0.665778
5.000000	17.000000	-0.841222
6.000000	17.000000	-0.285125
7.000000	17.000000	0.286222
8.000000	17.000000	0.589222
9.000000	17.000000	0.563375
10.000000	17.000000	0.485111
11.000000	17.000000	-0.039111
12.000000	17.000000	-0.316375
13.000000	17.000000	-0.699667
14.000000	17.000000	-0.284250
15.000000	17.000000	1.003100
16.000000	17.000000	2.386750
17.000000	17.000000	2.774111
18.000000	17.000000	3.327111
19.000000	17.000000	4.576250
20.000000	17.000000	5.441889
21.000000	17.000000	4.733250
22.000000	17.000000	2.608556
23.000000	17.000000	0.210889
24.000000	17.000000	-0.577000
25.000000	17.000000	-0.607444
26.000000	17.000000	-1.510333
27.000000	17.000000	-1.733667
28.000000	17.000000	-1.293875
29.000000	17.000000	-1.065889
30.000000	17.000000	-1.480500
31.000000	17.000000	-1.372444
32.000000	17.000000	-0.649333
33.000000	17.000000	-0.210000
34.000000	17.000000	0.579222
35.000000	17.000000	0.536444
-35.000000	18.000000	-0.103904
-34.000000	18.000000	-0.161857
-33.000000	18.000000	0.140750
-32.000000	18.000000	-0.018889
-31.000000	18.000000	-0.671111
-30.000000	18.000000	-0.691375
-29.000000	18.000000	-0.799333
-28.000000	18.000000	-0.224778
-27.000000	18.000000	-0.541125
-26.000000	18.000000	-0.876556
-25.000000	18.000000	-0.903556
-24.000000	18.000000	-1.308625
-23.000000	18.000000	-1.533000
-22.000000	18.000000	-0.952000
-21.000000	18.000000	-0.574778
-20.000000	18.000000	-0.056444
-19.000000	18.000000	-0.137111
-18.000000	18.000000	0.037750
-17.000000	18.000000	-0.145000
-16.000000	18.000000	-0.408125
-15.000000	18.000000	-0.325000
-14.000000	18.000000	-0.569375
-13.000000	18.000000	-1.028667
-12.000000	18.000000	-0.687556
-11.000000	18.000000	-0.786125
-10.000000	18.000000	-0.946111
-9.000000	18.000000	-1.054750
-8.000000	18.000000	-0.894222
-7.000000	18.000000	-0.250889
-6.000000	18.000000	0.041750
-5.000000	18.000000	-0.247444
-4.000000	18.000000	0.097000
-3.000000	18.000000	0.091625
-2.000000	18.000000	0.059111
-1.000000	18.000000	-0.049556
0.000000	18.000000	-0.868125
1.000000	18.000000	-1.159667
2.000000	18.000000	-0.816111
3.000000	18.000000	-1.146375
4.000000	18.000000	-1.225778
5.000000	18.000000	-0.653667
6.000000	18.000000	0.030143
7.000000	18.000000	0.534125
8.000000	18.000000	0.961889
9.000000	18.000000	0.894500
10.000000	18.000000	1.249111
11.000000	18.000000	0.802778
12.000000	18.000000	-0.015750
13.000000	18.000000	0.017222
14.000000	18.000000	1.331445
15.000000	18.000000	2.414125
16.000000	18.000000	2.806444
17.000000	18.000000	2.639375
18.000000	18.000000	3.105375
19.000000	18.000000	3.531429
20.000000	18.000000	2.603500
21.000000	18.000000	1.423667
22.000000	18.000000	-0.088667
23.000000	18.000000	-0.596750
24.000000	18.000000	-1.029556
25.000000	18.000000	-2.204000
26.000000	18.000000	-2.115250
27.000000	18.000000	-1.771444
28.000000	18.000000	-1.247556
29.000000	18.000000	-1.388750
30.000000	18.000000	-1.581556
31.000000	18.000000	-1.635444
32.000000	18.000000	-1.000000
33.000000	18.000000	-0.127444
34.000000	18.000000	0.657111
35.000000	18.000000	0.558625
-35.000000	19.000000	-0.578074
-34.000000	19.000000	-0.395286
-33.000000	19.000000	-0.282889
-32.000000	19.000000	-0.171125
-31.000000	19.000000	-0.537444
-30.000000	19.000000	-0.755875
-29.000000	19.000000	-0.709222
-28.000000	19.000000	-0.749000
-27.000000	19.000000	-0.837000
-26.000000	19.000000	-0.996444
-25.000000	19.000000	-1.012111
-24.000000	19.000000	-0.567375
-23.000000	19.000000	-0.605889
-22.000000	19.000000	-1.393333
-21.000000	19.000000	-1.573250
-20.000000	19.000000	-0.991125
-19.000000	19.000000	-0.522556
-18.000000	19.000000	0.109556
-17.000000	19.000000	0.006750
-16.000000	19.000000	-0.274222
-15.000000	19.000000	-0.394000
-14.000000	19.000000	-0.619125
-13.000000	19.000000	-0.808111
-12.000000	19.000000	-0.648444
-11.000000	19.000000	-0.513625
-10.000000	19.000000	-0.155333
-9.000000	19.000000	0.299333
-8.000000	19.000000	0.344750
-7.000000	19.000000	0.729889
-6.000000	19.000000	0.295444
-5.000000	19.000000	-0.262625
-4.000000	19.000000	-0.042444
-3.000000	19.000000	-0.154444
-2.000000	19.000000	-0.314500
-1.000000	19.000000	-0.533889
0.000000	19.000000	-0.801222
1.000000	19.000000	-0.714875
2.000000	19.000000	-0.540000
3.000000	19.000000	-0.335875
4.000000	19.000000	-0.315889
5.000000	19.000000	0.083222
6.000000	19.000000	-0.227750
7.000000	19.000000	-0.489556
8.000000	19.000000	-0.231000
9.000000	19.000000	-0.268500
10.000000	19.000000	-0.024333
11.000000	19.000000	0.434000
12.000000	19.000000	0.588875
13.000000	19.000000	0.438222
14.000000	19.000000	1.925333
15.000000	19.000000	2.705125
16.000000	19.000000	3.280333
17.000000	19.000000	3.596625
18.000000	19.000000	5.089667
19.000000	19.000000	5.641444
20.000000	19.000000	2.946111
21.000000	19.000000	0.588750
22.000000	19.000000	-0.335889
23.000000	19.000000	-0.420000
24.000000	19.000000	-1.820333
25.000000	19.000000	-2.243000
26.000000	19.000000	-1.590750
27.000000	19.000000	-1.142333
28.000000	19.000000	-1.349778
29.000000	19.000000	-0.746125
30.000000	19.000000	-0.217889
31.000000	19.000000	-0.266556
32.000000	19.000000	0.321500
33.000000	19.000000	0.565111
34.000000	19.000000	0.822111
35.000000	19.000000	1.069375
-35.000000	20.000000	-0.655330
-34.000000	20.000000	-0.788857
-33.000000	20.000000	-0.769500
-32.000000	20.000000	-0.760333
-31.000000	20.000000	-0.980750
-30.000000	20.000000	-0.794111
-29.000000	20.000000	-0.301222
-28.000000	20.000000	0.262875
-27.000000	20.000000	0.462889
-26.000000	20.000000	0.050222
-25.000000	20.000000	-0.249875
-24.000000	20.000000	-1.140556
-23.000000	20.000000	-1.321111
-22.000000	20.000000	-1.170000
-21.000000	20.000000	-0.325556
-20.000000	20.000000	-0.180556
-19.000000	20.000000	-0.903375
-18.000000	20.000000	-0.915778
-17.000000	20.000000	-0.434500
-16.000000	20.000000	0.052000
-15.000000	20.000000	-0.034778
-14.000000	20.000000	-0.216875
-13.000000	20.000000	-0.787125
-12.000000	20.000000	-0.923000
-11.000000	20.000000	-0.410250
-10.000000	20.000000	-0.651250
-9.000000	20.000000	-0.658111
-8.000000	20.000000	-1.104625
-7.000000	20.000000	-0.904667
-6.000000	20.000000	-0.242111
-5.000000	20.000000	0.189500
-4.000000	20.000000	0.046889
-3.000000	20.000000	-0.350667
-2.000000	20.000000	-0.624125
-1.000000	20.000000	-0.614200
0.000000	20.000000	-0.670111
1.000000	20.000000	-0.776375
2.000000	20.000000	-0.331556
3.000000	20.000000	0.114778
4.000000	20.000000	-0.086750
5.000000	20.000000	-0.887222
6.000000	20.000000	-1.063500
7.000000	20.000000	-0.517222
8.000000	20.000000	-0.048667
9.000000	20.000000	0.099889
10.000000	20.000000	0.053750
11.000000	20.000000	0.139556
12.000000	20.000000	0.994778
13.000000	20.000000	1.717571
14.000000	20.000000	1.986111
15.000000	20.000000	2.430556
16.000000	20.000000	2.111250
17.000000	20.000000	1.234375
18.000000	20.000000	3.140750
19.000000	20.000000	1.673556
20.000000	20.000000	0.071222
21.000000	20.000000	-0.232500
22.000000	20.000000	0.140667
23.000000	20.000000	0.934889
24.000000	20.000000	0.404250
25.000000	20.000000	-0.974778
26.000000	20.000000	-1.628444
27.000000	20.000000	-1.558625
28.000000	20.000000	-1.068556
29.000000	20.000000	-0.561444
30.000000	20.000000	-0.719750
31.000000	20.000000	0.367222
32.000000	20.000000	0.679625
33.000000	20.000000	0.707444
34.000000	20.000000	0.895200
35.000000	20.000000	0.793714
-35.000000	21.000000	-0.367681
-34.000000	21.000000	-0.330286
-33.000000	21.000000	0.061556
-32.000000	21.000000	0.143625
-31.000000	21.000000	-0.038222
-30.000000	21.000000	-0.200556
-29.000000	21.000000	-0.357375
-28.000000	21.000000	-0.705111
-27.000000	21.000000	-0.710222
-26.000000	21.000000	-1.150375
-25.000000	21.000000	-1.005222
-24.000000	21.000000	-0.417444
-23.000000	21.000000	-0.374000
-22.000000	21.000000	-0.184111
-21.000000	21.000000	0.117222
-20.000000	21.000000	0.241125
-19.000000	21.000000	-0.274111
-18.000000	21.000000	-0.609375
-17.000000	21.000000	-1.148444
-16.000000	21.000000	-1.782889
-15.000000	21.000000	-0.915000
-14.000000	21.000000	-0.794875
-13.000000	21.000000	-0.227556
-12.000000	21.000000	0.336000
-11.000000	21.000000	0.685556
-10.000000	21.000000	0.355000
-9.000000	21.000000	-0.352500
-8.000000	21.000000	-0.395000
-7.000000	21.000000	0.018222
-6.000000	21.000000	0.199250
-5.000000	21.000000	0.289222
-4.000000	21.000000	-0.161444
-3.000000	21.000000	-0.517625
-2.000000	21.000000	-0.109333
-1.000000	21.000000	-0.198667
0.000000	21.000000	-0.479250
1.000000	21.000000	-1.090222
2.000000	21.000000	-0.939333
3.000000	21.000000	-0.522375
4.000000	21.000000	-0.118111
5.000000	21.000000	-0.114556
6.000000	21.000000	-0.387750
7.000000	21.000000	-0.881111
8.000000	21.000000	-0.656250
9.000000	21.000000	-0.513889
10.000000	21.000000	0.100778
11.000000	21.000000	1.250000
12.000000	21.000000	1.915125
13.000000	21.000000	2.282111
14.000000	21.000000	1.561500
15.000000	21.000000	-0.885444
16.000000	21.000000	-0.395667
17.000000	21.000000	0.159250
18.000000	21.000000	0.144889
19.000000	21.000000	-0.104778
20.000000	21.000000	0.174750
21.000000	21.000000	0.843000
22.000000	21.000000	1.606000
23.000000	21.000000	0.753875
24.000000	21.000000	-0.870667
25.000000	21.000000	-1.635556
26.000000	21.000000	-1.984375
27.000000	21.000000	-1.146667
28.000000	21.000000	-0.751778
29.000000	21.000000	-1.091750
30.000000	21.000000	-0.204000
31.000000	21.000000	-0.161125
32.000000	21.000000	0.329000
33.000000	21.000000	0.726600
34.000000	21.000000	0.576833
35.000000	21.000000	-2.282429
-35.000000	22.000000	-0.187894
-34.000000	22.000000	-0.453000
-33.000000	22.000000	-0.849500
-32.000000	22.000000	-0.374889
-31.000000	22.000000	-0.168444
-30.000000	22.000000	-0.474500
-29.000000	22.000000	-1.266333
-28.000000	22.000000	-1.340875
-27.000000	22.000000	-1.568667
-26.000000	22.000000	-0.832444
-25.000000	22.000000	-0.401250
-24.000000	22.000000	0.114667
-23.000000	22.000000	0.136222
-22.000000	22.000000	-0.204250
-21.000000	22.000000	-0.382111
-20.000000	22.000000	0.076333
-19.000000	22.000000	-0.021500
-18.000000	22.000000	-0.638889
-17.000000	22.000000	-0.923556
-16.000000	22.000000	-1.143500
-15.000000	22.000000	-1.283889
-14.000000	22.000000	-0.643222
-13.000000	22.000000	-0.451250
-12.000000	22.000000	-0.242222
-11.000000	22.000000	-0.158000
-10.000000	22.000000	-0.260625
-9.000000	22.000000	0.357667
-8.000000	22.000000	-0.271667
-7.000000	22.000000	-0.380750
-6.000000	22.000000	0.103222
-5.000000	22.000000	0.580000
-4.000000	22.000000	0.729222
-3.000000	22.000000	0.408778
-2.000000	22.000000	0.460000
-1.000000	22.000000	0.072000
0.000000	22.000000	-0.192556
1.000000	22.000000	-0.696125
2.000000	22.000000	-0.813222
3.000000	22.000000	-0.809778
4.000000	22.000000	-0.583000
5.000000	22.000000	-0.171778
6.000000	22.000000	0.063333
7.000000	22.000000	0.128875
8.000000	22.000000	0.531222
9.000000	22.000000	1.226667
10.000000	22.000000	1.115125
11.000000	22.000000	1.248889
12.000000	22.000000	1.681333
13.000000	22.000000	2.008750
14.000000	22.000000	-0.337667
15.000000	22.000000	-0.235222
16.000000	22.000000	0.973625
17.000000	22.000000	0.230000
18.000000	22.000000	-0.261444
19.000000	22.000000	0.060625
20.000000	22.000000	-0.115556
21.000000	22.000000	-1.010750
22.000000	22.000000	-0.587889
23.000000	22.000000	-1.040000
24.000000	22.000000	-1.569375
25.000000	22.000000	-1.956667
26.000000	22.000000	-1.039000
27.000000	22.000000	-0.606375
28.000000	22.000000	-0.774222
29.000000	22.000000	-0.065111
30.000000	22.000000	-0.094875
31.000000	22.000000	0.702222
32.000000	22.000000	1.102000
33.000000	22.000000	0.787400
34.000000	22.000000	-1.414143
35.000000	22.000000	-2.877000
-35.000000	23.000000	-0.294809
-34.000000	23.000000	0.001143
-33.000000	23.000000	-0.237375
-32.000000	23.000000	-0.346333
-31.000000	23.000000	-0.164889
-30.000000	23.000000	0.059375
-29.000000	23.000000	0.118889
-28.000000	23.000000	0.038889
-27.000000	23.000000	-0.494250
-26.000000	23.000000	-0.413222
-25.000000	23.000000	-0.026111
-24.000000	23.000000	0.312500
-23.000000	23.000000	0.477333
-22.000000	23.000000	-0.065500
-21.000000	23.000000	0.036333
-20.000000	23.000000	-0.062556
-19.000000	23.000000	-0.080667
-18.000000	23.000000	-0.170000
